stdDev,area,ID_hormone,lon,lat,system:index
0.09805285535756081,Guelph,F17,-80.226533,43.53101,0000000000000000000e
0.09805285535756081,Guelph,F22,-80.226533,43.53101,0000000000000000000f
0.09805285535756081,Guelph,F25,-80.226533,43.53101,00000000000000000010
0.09805285535756081,Guelph,F34,-80.226533,43.53101,00000000000000000011
0.09805285535756081,Guelph,F45,-80.226533,43.53101,00000000000000000012
0.09805285535756081,Guelph,F46,-80.226533,43.53101,00000000000000000013
0.09805285535756081,Guelph,F48,-80.226533,43.53101,00000000000000000014
0.09805285535756081,Guelph,F51,-80.226533,43.53101,00000000000000000015
0.09805285535756081,Guelph,F57,-80.226533,43.53101,00000000000000000016
0.09805285535756081,Guelph,F61,-80.226533,43.53101,00000000000000000017
0.09805285535756081,Guelph,F66,-80.226533,43.53101,00000000000000000018
0.09805285535756081,Guelph,F68,-80.226533,43.53101,00000000000000000019
0.09805285535756081,Guelph,F72,-80.226533,43.53101,0000000000000000001a
0.09805285535756081,Guelph,F77,-80.226533,43.53101,0000000000000000001b
0.09805285535756081,Guelph,F80,-80.226533,43.53101,0000000000000000001c
0.04984626581739306,Guelph,144,-83.06733,42.306961,00000000000000000045
0.04984626581739306,Guelph,145,-83.06733,42.306961,00000000000000000046
0.04984626581739306,Guelph,146,-83.06733,42.306961,00000000000000000047
0.04984626581739306,Guelph,147,-83.06733,42.306961,00000000000000000048
0.04984626581739306,Guelph,148,-83.06733,42.306961,00000000000000000049
0.04984626581739306,Guelph,149,-83.06733,42.306961,0000000000000000004a
0.04984626581739306,Guelph,150,-83.06733,42.306961,0000000000000000004b
0.04984626581739306,Guelph,177,-83.06733,42.306961,00000000000000000066
0.04984626581739306,Guelph,178,-83.06733,42.306961,00000000000000000067
0.04984626581739306,Guelph,179,-83.06733,42.306961,00000000000000000068
0.04984626581739306,Guelph,180,-83.06733,42.306961,00000000000000000069
0.04984626581739306,Guelph,181,-83.06733,42.306961,0000000000000000006a
0.04984626581739306,Guelph,182,-83.06733,42.306961,0000000000000000006b
0.04984626581739306,Guelph,183,-83.06733,42.306961,0000000000000000006c
0.08021633646245827,Guelph,131,-80.242633,43.537897,00000000000000000038
0.08021633646245827,Guelph,132,-80.242633,43.537897,00000000000000000039
0.08021633646245827,Guelph,133,-80.242633,43.537897,0000000000000000003a
0.08021633646245827,Guelph,134,-80.242633,43.537897,0000000000000000003b
0.08021633646245827,Guelph,135,-80.242633,43.537897,0000000000000000003c
0.08021633646245827,Guelph,136,-80.242633,43.537897,0000000000000000003d
0.08021633646245827,Guelph,137,-80.242633,43.537897,0000000000000000003e
0.08021633646245827,Guelph,165,-80.242633,43.537897,0000000000000000005a
0.08021633646245827,Guelph,166,-80.242633,43.537897,0000000000000000005b
0.08021633646245827,Guelph,167,-80.242633,43.537897,0000000000000000005c
0.08021633646245827,Guelph,168,-80.242633,43.537897,0000000000000000005d
0.08021633646245827,Guelph,169,-80.242633,43.537897,0000000000000000005e
0.08021633646245827,Guelph,170,-80.242633,43.537897,0000000000000000005f
0.08021633646245827,Guelph,171,-80.242633,43.537897,00000000000000000060
0.022429832100159315,Guelph,F104,-80.347906,43.381158,00000000000000000000
0.022429832100159315,Guelph,F44,-80.347906,43.381158,00000000000000000001
0.022429832100159315,Guelph,F47,-80.347906,43.381158,00000000000000000002
0.022429832100159315,Guelph,F49,-80.347906,43.381158,00000000000000000003
0.022429832100159315,Guelph,F50,-80.347906,43.381158,00000000000000000004
0.022429832100159315,Guelph,F53,-80.347906,43.381158,00000000000000000005
0.022429832100159315,Guelph,F59,-80.347906,43.381158,00000000000000000006
0.022429832100159315,Guelph,F64,-80.347906,43.381158,00000000000000000007
0.022429832100159315,Guelph,F67,-80.347906,43.381158,00000000000000000008
0.022429832100159315,Guelph,F76,-80.347906,43.381158,00000000000000000009
0.022429832100159315,Guelph,F88,-80.347906,43.381158,0000000000000000000a
0.022429832100159315,Guelph,F97,-80.347906,43.381158,0000000000000000000b
0.022429832100159315,Guelph,F98,-80.347906,43.381158,0000000000000000000c
0.022429832100159315,Guelph,F99,-80.347906,43.381158,0000000000000000000d
0.05911438956784144,Guelph,124,-80.260665,43.548799,00000000000000000031
0.05911438956784144,Guelph,125,-80.260665,43.548799,00000000000000000032
0.05911438956784144,Guelph,126,-80.260665,43.548799,00000000000000000033
0.05911438956784144,Guelph,127,-80.260665,43.548799,00000000000000000034
0.05911438956784144,Guelph,128,-80.260665,43.548799,00000000000000000035
0.05911438956784144,Guelph,129,-80.260665,43.548799,00000000000000000036
0.05911438956784144,Guelph,130,-80.260665,43.548799,00000000000000000037
0.05911438956784144,Guelph,158,-80.260665,43.548799,00000000000000000053
0.05911438956784144,Guelph,159,-80.260665,43.548799,00000000000000000054
0.05911438956784144,Guelph,160,-80.260665,43.548799,00000000000000000055
0.05911438956784144,Guelph,161,-80.260665,43.548799,00000000000000000056
0.05911438956784144,Guelph,162,-80.260665,43.548799,00000000000000000057
0.05911438956784144,Guelph,163,-80.260665,43.548799,00000000000000000058
0.05911438956784144,Guelph,164,-80.260665,43.548799,00000000000000000059
