ndvi_mean,area,ID_hormone,lon,lat,ndvi_sd,ndbi_mean,ndbi_sd
0.1734567715396014,Guelph,F77,-80.22653299999999,43.531009999999995,0.0980528553575608,1.0,0.0936275050295098
0.1734567715396014,Guelph,F80,-80.22653299999999,43.531009999999995,0.0980528553575608,1.0,0.0936275050295098
0.1465659451168773,Guelph,144,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,145,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,146,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,147,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,148,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,149,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,150,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,177,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,178,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,179,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,180,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,181,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,182,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.1465659451168773,Guelph,183,-83.06733,42.306961,0.049846265817393064,0.7674761236058903,0.07377259966770322
0.22184996539595386,Guelph,131,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,132,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,133,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,134,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,135,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,136,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,137,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,165,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,166,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,167,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,168,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,169,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,170,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.22184996539595386,Guelph,171,-80.242633,43.537896999999994,0.08021633646245828,0.40766731172927184,0.04672902679530228
0.3537832096454341,Guelph,F104,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F44,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F47,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F49,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F50,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F53,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F59,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
0.3537832096454341,Guelph,F64,-80.34790600000001,43.381158,0.022429832100159315,0.13936396137579893,0.04407957173317713
